adj_cluster_id,cluster_id,group,depth,amplitude,region,probe
3668,1761,mua,3001.0342258654987,79.74062252306086,motor_cortex,frontal
3669,1762,good,3147.4449162095852,158.69546386520534,motor_cortex,frontal
3670,1763,good,2668.1815655102787,432.76553371032225,motor_cortex,frontal
3672,1765,good,2991.0787689749654,113.98284021863593,motor_cortex,frontal
3675,1768,good,731.7273627484183,118.6365452523617,striatum,frontal
3676,1769,good,1216.9478946433662,81.99560326914761,striatum,frontal
3681,1774,good,2754.1255526077402,143.3938213877407,motor_cortex,frontal
3682,1775,mua,478.36085051210966,63.12402518930629,striatum,frontal
3684,1777,good,3101.0773014088086,306.26134872314105,motor_cortex,frontal
3685,1778,good,213.08915972995334,99.04727571889332,striatum,frontal
3687,1780,good,2097.720997246605,164.00202197591975,motor_cortex,frontal
3691,1784,good,1080.0,223.8340426955907,striatum,frontal
3692,1785,good,630.2518775363742,124.71745185033727,striatum,frontal
3693,1786,good,2822.6932498336037,240.1720282749123,motor_cortex,frontal
3694,1787,good,1703.4742464912247,101.62261862809876,motor_cortex,frontal
3695,1788,good,672.2904717713608,361.0278741214021,striatum,frontal
3698,1791,good,2515.7211343037643,111.30294410595523,motor_cortex,frontal
3699,1792,good,1820.0,103.17004177359387,motor_cortex,frontal
3700,1793,good,1032.3617688929642,300.8940335065659,striatum,frontal
3701,1794,good,3126.7145578341597,82.11148205265796,motor_cortex,frontal
3710,1803,good,3097.1507877588724,117.78852073504653,motor_cortex,frontal
3712,1805,good,1180.0,207.52233395375458,striatum,frontal
3713,1806,good,3090.784462428528,253.60011550766203,motor_cortex,frontal
3714,1807,good,2526.776596867479,95.26895918277084,motor_cortex,frontal
3715,1808,good,2605.205457633546,219.9922511660996,motor_cortex,frontal
3717,1810,good,2300.5001187902953,94.93652515376102,motor_cortex,frontal
3718,1811,good,2561.1082661211226,158.67403002459682,motor_cortex,frontal
3719,1812,good,1661.563571098994,179.34210358788775,motor_cortex,frontal
3720,1813,good,215.4617174535837,89.86479015350331,striatum,frontal
3723,1816,good,264.0479641860418,55.91967144093133,striatum,frontal
3724,1817,good,1563.4047769006402,113.17918943075576,motor_cortex,frontal
3725,1818,good,1800.0,217.24890106919028,motor_cortex,frontal
3730,1823,good,1220.700748202792,115.07896249530815,striatum,frontal
3732,1825,good,1321.5375102425314,121.90193597829793,striatum,frontal
3735,1828,good,1778.488055582487,185.21422108821181,motor_cortex,frontal
3736,1829,good,3124.7638229988233,232.8694976055017,motor_cortex,frontal
3742,1835,good,2160.0,123.56228723376199,motor_cortex,frontal
3744,1837,good,1264.457160277046,157.18016981605393,striatum,frontal
3745,1838,good,2163.558523520343,204.9958517724607,motor_cortex,frontal
3746,1839,good,1080.0,161.5150407559554,striatum,frontal
3747,1840,good,2611.186748710394,71.07131568338774,motor_cortex,frontal
3749,1842,good,2856.9583201582077,223.89808068961008,motor_cortex,frontal
3750,1843,good,1824.8319963545716,171.12824258725462,motor_cortex,frontal
3751,1844,good,1870.02607083689,90.82250930798833,motor_cortex,frontal
3752,1845,mua,3125.3007282013064,93.9709523256917,motor_cortex,frontal
3756,1849,mua,1740.2219440132947,139.25507429772404,motor_cortex,frontal
3757,1850,good,1820.0,129.80962065344428,motor_cortex,frontal
3759,1852,good,2207.0033265062166,87.79651099651434,motor_cortex,frontal
3760,1853,good,1871.5855440454106,158.05000132755941,motor_cortex,frontal
3761,1854,good,2493.1044892614386,115.28746757849026,motor_cortex,frontal
3764,1857,good,983.2806433593014,170.86379356638048,striatum,frontal
3765,1858,mua,2316.55043231367,114.73987948661937,motor_cortex,frontal
3768,1861,good,939.308836541418,162.83452383498263,striatum,frontal
3769,1862,mua,2530.9151642021975,88.91871448384843,motor_cortex,frontal
3771,1864,good,1965.7806684042837,169.49097457987236,motor_cortex,frontal
3773,1866,good,3157.6684899205593,84.72612848062504,motor_cortex,frontal
3774,1867,good,720.0,107.93323121776723,striatum,frontal
3775,1868,good,639.5354871411704,152.79904312616696,striatum,frontal
3776,1869,good,343.56615981790554,129.14871338736486,striatum,frontal
3778,1871,good,897.7664455184587,309.3188284580124,striatum,frontal
3779,1872,good,2308.9468832258526,330.90023465878073,motor_cortex,frontal
3780,1873,good,115.91118959751144,220.5579430657085,striatum,frontal
3781,1874,good,2005.3676744306688,144.7369482633805,motor_cortex,frontal
3782,1875,good,653.1546169631068,113.90041919577905,striatum,frontal
3783,1876,good,2239.9977308018947,78.71733969190508,motor_cortex,frontal
3784,1877,mua,773.7052387001007,171.11321471673648,striatum,frontal
3786,1879,good,1740.0,148.4736303421303,motor_cortex,frontal
3788,1881,good,1880.0,106.24553062759814,motor_cortex,frontal
3790,1883,good,747.7204543169579,117.26444725603935,striatum,frontal
3793,1886,good,2528.893829872158,382.6629125803808,motor_cortex,frontal
3796,1889,good,3014.4081352354565,163.1847682176406,motor_cortex,frontal
3797,1890,good,136.2790578775246,74.25669588882273,striatum,frontal
3798,1891,good,192.12844910223112,257.04694561384457,striatum,frontal
3800,1893,good,259.87425704263666,154.913317428538,striatum,frontal
3801,1894,good,2274.5697650255556,243.7752400331332,motor_cortex,frontal
3802,1895,good,603.2396643791882,221.79399922601678,striatum,frontal
3803,1896,good,177.45861722039436,123.10238289307068,striatum,frontal
3804,1897,good,204.54956449108633,191.43479723980514,striatum,frontal
3805,1898,good,732.3197540014288,217.1376126278859,striatum,frontal
3807,1900,good,779.9804398759796,197.00310263030374,striatum,frontal
3810,1903,good,2241.5218795099977,319.0418739124235,motor_cortex,frontal
3811,1904,mua,513.1652722307653,84.80080208388095,striatum,frontal
3812,1905,good,2177.4426183497485,295.99251610293067,motor_cortex,frontal
3813,1906,mua,424.23737312464914,113.61777234447219,striatum,frontal
3814,1907,good,633.0822036613972,181.10861348221258,striatum,frontal
